sol,Gamma,DeltaP,Gamma_unc,DeltaP_unc
360,144.4471389766616,11.942098474060693,29.31753930882861,0.3310441513930837
360,2.000000000006708,8.10704575633906,1.4979265324211273,1.1821509129527041
360,2.000000000006708,30.07564421115651,inf,inf
360,2.000000000006709,18.122363714858782,inf,inf
361,3.5130898498844823,15.404157830879807,0.12178958806220837,1.1188862472210805
361,6.5266144247103455,5.39071947258722,0.2611299172134601,0.7726072023722989
361,4.480373378969642,13.165409009508252,0.4200797627922069,1.9480761568269909
361,99.85640836620829,6.464682890659225,19.00936875976795,0.11952595931988277
361,5.16432568655097,4.9421883410191185,0.6511610935884093,0.29860136377267377
361,141.73673029747496,7.659682849591947,12.001942666556936,0.11053483062817729
361,2.000000000023074,8.612419840785778,8.57377843793196,21.910692868502693
361,2.000000000006708,6.890542653644262,inf,inf
361,181.69672608355216,11.162663921743647,3.2233437362052912,0.027496071211043863
362,8.165148605462942,5.725129433183742,0.25360819950188257,1.1936100625792418
362,20.66064182896558,2.3462721465977765,0.9015145113784698,0.3815353895271865
362,131.7205452776083,1.5236386017527592,14.996523329793911,0.12348927296663524
362,3.7757282219527375,12.747100924413418,0.22260162937398087,2.2959381159955106
362,2.0000000447049366,16.252942014829227,1.5423532047698534,3.1977133775417284
362,165.29032600066475,0.4206929996675777,12.414366240347189,0.078610959030627
362,4.810257915995789,8.445719657070137,1.1397416631551556,0.7041558495275124
362,112.8074798102071,3.593179637854941,4.617786116915096,0.06336408737452555
363,2.6247506262461564,15.821358047432287,0.18409154670186387,5.901322030735906
363,5.483001520901363,0.11958491049370364,0.26318490499139363,1.0017463945763931
363,2.000000000006708,10.942043341196717,0.09603913162369963,1.8184357212191173
363,12.278900394902486,17.0507524521904,1.5755216505104515,1.0796300617683625
363,7.9990001303601455,3.708052976911099,0.5197654146324562,0.30047346116684537
363,11.379384376260207,5.1504831852998905,0.46162572958970316,0.3601923860226668
363,2.766189360868641,6.649988559644426,0.24720026666617434,0.46547992047809433
364,42.424168179993714,1.0768025593646229,0.8444585715853589,0.07735994954825146
364,62.11737274630431,3.941473980207168,4.865811791739634,0.13583551161221324
364,89.74993167632044,1.789174733247545,2.2961467551544494,0.03815445998707896
364,87.43731316588963,1.1187997503963298,2.4437778370543017,0.0585329256445016
364,10.832785015801777,23.871093467370258,0.9196834761383486,0.7866341052341694
364,44.86165206340634,13.18510716532647,8.347430241678426,0.2665735170961407
364,19.410996238014665,14.968783014485787,7.835845820948863,7.037531158555083
364,397.6231869011814,6.205718346359035,14.431681854861498,0.022006681500009603
365,8.206317593759824,18.918483914877275,0.2748304889689437,1.1225079377589255
365,37.92185923754233,1.2528745732365598,1.4325712696468447,0.34613612527890475
365,4.805502213937744,2.9100001177516175,0.41839111043818716,1.9666725601117356
365,35.90144955192792,5.4191903887946955,1.0803816611830452,0.17690880689778493
365,66.41253123625017,9.403210084436223,12.078007623159964,0.15318876242875828
365,2.000000000006708,12.469737735278168,inf,inf
365,100.50372953929931,7.019730540155131,12.771482447096659,0.1352767459056149
366,58.83636195460634,9.48953354273271,2.407179664473034,0.22046994406842185
366,86.33873356446834,8.780765426161684,12.70540014063786,0.1401743700532639
366,87.98006287157303,8.429043671141246,53.91411360420655,0.3484288684548127
366,13.939952935112128,5.223002240189486,0.9716052233701977,0.40462790511022195
366,33.26117633122803,11.325270767237175,2.8571432533456993,0.1615088500006223
367,7.825745896346879,0.45661220966067867,0.16529107751467234,1.1302605879698664
367,62.45088609312651,10.462304816012367,2.7011558622886858,0.33383488006457607
367,2.000000000006708,2.6368072779206995,0.06353766177403032,2.6935800338796203
367,13.182217838600671,1.7109924887337462,0.8381089499844462,0.7227135943435472
367,90.59094737746159,11.299047147935479,2.9903776352647244,0.06658331670008966
367,19.892133764702052,6.392685327388379,1.1562209390384488,0.18842712826013402
368,70.87688957080151,4.008818384093953,5.9673338204075135,0.10632382064128808
369,19.149645278959813,7.582768704098446,0.4770241054806543,0.48270142256048637
369,82.84925863206462,1.9798725331580047,4.8133974497688,0.0821793547994938
369,6.779922697471405,0.563729608177767,4.548765511524627,0.5869816230145286
369,78.21925378775543,6.672627639007617,20.574754151218848,3.954354502502273
369,7.092309222822056,14.872641869606495,1.4642549942253602,2.121832023881815
369,458.42605960493864,7.281457459472632,10.925763560495106,0.020040647994712342
369,15.94160374278418,5.772733121553347,1.5922543756801855,0.45502270215288354
370,12.184336470235609,1.6105679744777999,0.6529378606445899,0.8529399131811136
370,2.276936514134039,3.445393450582371,0.10915495349699335,2.064639327577392
370,172.85734319118717,2.4748873151654425,6.436819575860767,0.08719315586435387
371,2.015340245677508,17.23510487064282,552838469.7895312,0.2821479987713739
371,2.0149784457114306,7.316726886197973,1.783437389067353,2.737523633395145
371,85.30883419670319,6.592179168806645,7.246140464787604,0.05031311096132185
372,10.47287411100998,9.785613916376285,0.41133334083024237,0.348721270493852
372,15.144140716200585,1.1742046119776084,0.7524979761705091,0.5311388401250846
372,4.8599707455559615,9.28595996238473,0.34953238511547285,0.5519987848382532
372,57.62487883289694,6.882462638161575,2.814508201362604,0.17402551991987306
373,8.15190776538984,0.21749257444961653,0.2915693667345171,0.759388254548816
373,38.51410061772004,0.5587074445150721,0.7647564223229052,0.11440684677415597
373,3.7787747917407595,8.944576207227957,0.3007977806172381,1.151675218751765
373,4.062016544219971,10.088011640459603,0.8645062516570381,0.7691110217252529
374,60.743582979153196,7.184416822729089,8.955301964516512,0.21255273235361824
374,137.63542417868,6.602520997632978,6.6688217840915724,0.06973259685725446
374,2.4858546520276303,3.725993060489573,inf,inf
374,4.352503841387155,8.38218322314575,0.2194350903469267,0.7541793611738385
375,8.557344810092063,0.4035751156010118,0.14793709978416567,0.33788110085619927
375,57.4897406377383,7.5136451680096545,11.574437545550081,0.23043850798850804
375,229.46159327111903,6.821147231872843,6.186151777645525,0.07141070616056718
375,32.3369750284034,15.403564996786104,8.555832811423105,0.03748366597277237
375,74.8220542150712,9.633284989785832,2.820998382626788,0.052960844543670095
375,155.00667246047573,14.024336977122733,92.16977072712749,0.15982331975775724
375,10.646504896602224,2.193254482201301,0.4706576616106154,0.5225243499696696
375,7.84501042383533,36.01300550696718,1.2494194835879795,2.3677460321795802
375,58.94602682348746,7.208890880781637,9.04564961680699,0.1440035535126218
375,13.424714910311938,18.29455605358313,3.2396199768957206,0.7410098047127242
376,123.27384584022474,8.562029801400712,11.76685817868493,0.049793024389772
376,98.8803085156975,1.067444043276194,3.9058187283798147,0.06910787516956678
378,13.573169363041949,7.141037295131685,0.6476851263911696,0.28958224652546755
378,6.195779620234287,1.5367780663115398,0.4290014949681289,1.5051249842544998
378,7.456760213168165,9.909125968596596,0.5436134969691536,0.8763089187738496
379,3.9351312687126776,9.615561994423684,0.149996472573287,1.1541376824837017
379,13.430672557751551,11.879106619531958,0.7236572087296307,0.4916176720253421
379,82.40150200085228,5.3789903744534735,10.105837931327974,0.09865666608357997
379,94.20146769152579,11.075057170293835,2.470658669549839,0.037806443732315995
380,43.051873379695245,5.298040833299409,2.4386371576963484,0.8433092239852183
380,41.67486645388861,0.3191398102585691,2.164213345237506,0.2267184019516232
380,21.36352266321474,4.695193657556984,0.8048686692327345,0.1530285728694715
380,8.39982444118006,5.813486968285318,0.4290907436873119,0.586726085748976
380,46.50598706059644,4.237868383471378,2.291953620501173,0.224967908315472
381,9.637784019219163,3.7225173754128233,0.9863098926047379,1.168540524384401
382,124.4849001829594,3.1026741135975042,3.0798411155814702,0.09968033795988364
382,2.9769344660090047,0.9772836419880558,1.210981952822667,2.897773623139854
382,17.583209473734353,2.059882287283847,0.7357509047937588,0.013579888554922738
382,2.000000000006708,12.769763554437054,0.19521380121235923,5.68787533289772
382,2.7461131599008457,12.098123559223351,0.288047253654186,1.6225408681037705
384,90.85750474928484,5.066541160916301,6.923805561210478,0.20627209626644996
384,30.36349677338198,7.6202096858610995,2.035720602734187,0.21251364469416706
384,9.897948371685333,14.001338554559966,2.612036554655343,1.0367067691316652
384,4.28188746934173,9.020807409869422,0.35117396747843516,0.9899320117252691
385,13.343877265723858,2.6387246501738266,0.5907557548409782,1.0643133958230886
385,30.066081212882633,7.419053796217916,2.42854717431153,0.2239639917380462
385,92.72503387726782,11.930261701816175,10.5651437379493,0.07607689026528666
386,32.169867307729206,10.441694849670064,1.417001994374825,0.3460523841414091
386,16.303997164141702,0.38302804972774035,2.1559828178184617,0.5812143227037251
386,8.99606209938073,19.4445894575667,0.7148836183199891,0.7549279191905035
386,85.86146460483997,3.8633049119879046,10.659168130901373,0.011382029646530576
386,7.773437816345528,12.6937576095353,1.017712798427377,1.1400018917833934
387,42.963705206717336,0.44354810877201545,3.607020721806397,0.11775373753771237
387,169.4478183811486,16.16802563312275,33.51126032177751,0.026988090731056763
387,23.295049729101766,4.082355032723212,3.157307729746082,0.2880310510312223
388,26.38285012805,1.4957617357655486,0.8993798312943592,0.5137112289303485
388,30.30907963381019,16.858804094061227,1.4567932008217748,0.1603824485306466
388,6.05708613688204,19.43207568512397,0.9508381800012131,0.781888683820197
388,50.2583166372844,28.23286234434138,6.67829532708855,0.28644991730969427
388,72.68226886057674,16.21152582705102,7.245238448740122,0.1177622391295979
388,17.659097249442755,8.00433604277858,1.628971325908405,0.2724392945958072
388,44.150189729045394,5.516884489257534,2.6377719592968143,0.08073784453269946
388,36.5447115665508,30.510286825013477,8.299917244127798,0.3292098779423198
388,98.76302623336396,0.6075567984223911,4.896511814601078,0.05951413545834055
389,3.0176190811222945,19.878317529430404,0.42457298014877526,16.259875888364824
389,269.11551973855205,15.20948512927429,42.422974043370914,0.043399758932833134
390,10.131520094520104,4.981904828745062,0.46348132720534796,0.21411348014315681
394,3.6407001023664822,4.034164247283135,0.4561377812471713,0.459260523937101
394,41.944391620022074,5.367490957824256,2.466768287594905,0.06148803646887299
394,14.474209745526311,1.3237313892468818,0.4582744040399982,0.27051459148005513
395,65.92299077724175,5.891278404564343,7.275710413236981,0.1429955826695739
396,13.623213088507164,2.337533183711673,1.0159492706174234,3.2292298587381363
396,22.51861466526307,8.530844891300546,1.309570428641096,0.08564876496894357
397,12.635574818309347,0.8759478498966686,0.9312100171707668,0.29648764245004594
398,17.502811170076647,2.6350545478860767,0.663956641887681,0.012375436990353789
398,5.073361435305667,0.3803928510680314,0.2169992164256375,0.2499536926448439
398,25.24158358594986,6.104194406235427,1.5319416506869796,0.15586764129184125
398,3.4619608108713606,7.268623456215286,0.36946890680407574,0.18367501220564947
399,40.34559295576023,1.932237160466471,0.8148373345787243,0.09868777797768226
399,80.62721721392931,1.4767485685019395,6.773785733477478,0.3116763728795151
399,117.86261750726025,7.569315184796376,7.8628981256714425,0.06019953276490122
399,32.245436181086376,14.308150936110861,2.607146996747154,0.27837796344010063
399,217.30856271647153,10.653067150181604,14.923982810735184,0.01227467839849928
400,51.3502344828949,6.399203723899156,1.5247252654113577,0.03766310400232883
400,331.28083813620174,7.519587284039569,49.184169619146104,0.09212940927109996
400,4.142077014517449,6.198459807932926,0.3398501525427028,0.4696944287285667
401,15.14763220204851,6.569118018207457,0.42740095411685297,0.8962202944321881
401,9.351615692840646,0.14756487446094474,0.2946010255479478,0.8844432118799878
401,36.989342285477086,3.705182432371751,2.8854506055739098,0.009742293797989215
402,14.641516236389403,8.966982105234099,2.0421319415485164,0.5532373204428163
402,10.28160277948194,0.2823247714676046,0.5225761847992909,0.3692715986788673
402,134.76967565003514,0.39401186546241845,5.830935243959213,0.045780474844080266
402,14.76875345987265,3.347167455770765,1.699445714112773,0.22497694934678544
402,39.87612407307138,14.142501398925592,2.1884355567045444,0.1064020213017988
402,378.4297510720537,9.152627851505025,81.47292085259302,0.12865538132396434
403,2.855008007035704,20.042795324094097,0.24596756844267925,3.2098967119592725
403,20.501452122098353,6.048013648837273,1.0181130863055838,0.18544160533809226
403,34.15356229951426,10.180906039888605,4.019043521338282,0.19301784554754428
403,390.6168115618094,11.343373377640011,49.44784550953531,0.06686477925256097
404,36.588988622745696,2.325023631610073,0.995095002382227,0.1414218532295273
404,22.634368506301367,28.625269867056968,6.089981467890903,0.6699398076242152
404,45.74350950962582,21.06999238826633,5.560003957985725,0.24123900238613918
405,41.02992079065944,3.299557883550008,2.5543293155632227,0.1907542678633292
405,11.551727646728677,1.4995575431944625,0.5781589071721763,0.3444494021097952
405,7.655846193506354,4.827027856355524,2.3828662532547464,0.5211085502086121
405,9.735931785839515,14.320245622539383,1.8989829646870244,1.1136875834139686
405,85.2913924917391,1.0342394432775126,4.40898445594161,0.07166506194197056
405,6.80696801592186,48.806802961523786,0.774426568687538,3.216601629704861
406,2.688720228441796,9.612402877909426,0.0388504874165353,5.243302580413794
406,5.891201692807547,15.579522225517932,0.30346839978936635,2.7728756070664224
406,4.187790323578154,6.885288503095542,0.23145626272255096,1.1023625748091745
406,37.31487916445337,0.5196380143933372,2.009149959956017,0.2640456652420932
406,17.200915566485612,4.072024108324953,1.2074455638585782,0.7230179003983476
406,13.127973263153606,2.7818037049994326,0.9410002787120387,0.3987621782196931
407,13.645933107135608,15.802938070700694,1.653198613092628,1.446032185043381
407,8.494487258740016,13.260858330942309,0.7945555260873722,1.3834082491537965
407,139.33002693823175,4.944273890456583,4.253581249220801,0.045298665837780236
407,87.28214459724387,10.530829984486568,3.9654671665582897,0.07426970469432172
407,185.33906282086565,2.239222028839098,2.589390823567679,0.019358543516962423
407,6.8561790680164565,2.614158078359058,1.5439006982764436,1.2271037830109524
408,29.318471384962287,4.784620762152878,0.7467256320924409,0.18142154143157116
409,9.075386305576739,2.912504080562775,0.4285712553791293,1.128818597465857
409,17.312705738465166,14.006534549525385,0.824385262576086,0.24486730262532452
410,2.262451161614047,4.211904199155207,0.10452591270850625,4.306302723544358
410,10.37859761361208,9.993510700458176,0.5270549773247941,1.4343043441160213
410,3.2178072610166324,0.3415640402529219,0.2818255160571358,0.902975404537976
410,43.18458594975149,5.389541050066205,4.836558398919449,0.14484921291633618
411,205.27605965315396,7.369138710583798,10.373501580170439,0.12161732340240254
413,9.558865213485857,10.953979778702326,0.6049384418370009,5.938213107043866
413,9.504562615723694,4.4444444444397515,0.33938383315941717,0.9347314567909539
414,35.94478056043025,27.30950595733066,1.4327294881260073,0.3777237694049207
414,18.745672048148936,8.034251699627573,0.7025259557040678,0.34769098202036874
414,12.477627140010863,24.179772633956276,0.7702546066914621,0.2859339982938649
415,55.89025474946591,3.3911407764064045,3.5123641457295856,0.06820229197156029
415,250.4445582610155,9.27660147018914,88.88935282315231,0.13285290765913088
417,8.389114502576207,3.720988669040335,0.6370814983222773,0.3571851675361903
418,8.65049543017023,1.1887767375856146,1.2372738536607166,2.908528408691913
418,21.39600869635092,6.697738104763059,3.486299044391555,0.5512819987283412
418,113.42520238696505,1.0688099530572326,5.689245937147763,0.08151895746266273
418,15.385977643252634,5.523729009899348,2.1265799766680322,1.1806767495901334
419,16.871825056093503,5.261066260940593,0.8455806404518167,0.4490890994724476
419,125.70672092806502,2.0097193411507175,3.098584551333292,0.06538282532740554
419,69.07309745483681,2.577602697509365,4.089512398683574,0.13623406124779316
419,22.596366545332433,3.2012225347087004,2.4161553414976282,0.2904931777866088
420,5.9305338800723515,1.786884612224094,0.30077824645378026,5.006337393192099
420,5.1700075404296975,6.485172476197157,0.8504774431879686,4.901088169794046
420,49.641067999894624,2.9033887284123563,3.9895585224833505,0.14527055245349602
420,3.5425166732655224,3.7812164434594924,0.2381993891012524,1.7753000203444667
421,5.354915163921452,6.806543684585463,0.32315445691363803,1.1335550469903588
421,16.376418411071942,5.075978040662148,2.1156650041358387,0.34277437232685326
421,83.5535162923995,3.418962939209994,3.06299315609894,0.06608880917981262
421,8.910164278818968,9.345677006113597,0.5195235458007776,0.5857682623649961
421,10.352835138782877,14.814444615628066,1.1605092496934353,0.34535635716678276
421,327.51961793629994,15.334943273814183,60.341967236556656,0.08251358951264719
422,21.608524999077908,9.653372928525027,0.9862582405690421,0.33753323562422693
422,12.449453082507523,6.720095779044959,0.8642948970172092,0.4796036570300232
422,503.03116277438596,16.240767774095094,108.48893438501844,0.16971872068887647
422,64.16141624450675,4.256925340445149,7.047104017937236,0.11719570496599398
422,30.87349206941949,15.801039604062971,2.6126040511324673,0.10491920416766949
423,5.032799615155028,8.981721424918613,0.3364157747484971,1.6319876028938138
423,3.0176732324545648,20.28359996562984,0.20880287210513504,2.3902026841825594
423,156.38985003929463,3.3907254946101704,9.986944968780266,0.1642747607250294
423,4.176926477439031,11.092967052854934,0.3346819239302709,0.9972461693127512
423,308.24418111325565,17.35420048954722,85.0758189736105,0.10122287710730694
424,4354.158257670841,12.286163027140518,1241.9786099169924,0.3774089680473801
425,22.387872511757553,7.159399154975893,0.843200868486918,0.38486214599617863
425,183.7960955962991,10.414871201386138,3.1737643545996965,0.02830976724710744
426,7.720440839513934,4.612052799482568,0.3381618532558704,0.40963013094486717
426,6.905014184790074,0.08707116233623736,0.4347621608480618,0.3195454002046907
427,8.163865290961692,15.64547314780484,1.1145547925242287,2.8771475229170416
427,3.582823409916242,0.339614198672984,0.13511949057497216,1.0674506317387964
427,23.368465841593903,6.149820669482321,2.0513613259818055,0.5973770477790507
427,16.33904855728136,4.589720066217073,1.052332544323035,0.3804638635442769
427,5.08523291931929,11.589349147308022,2.109702517304927,0.2336074493981147
427,14.556346407304627,10.447835399918068,0.952257734076836,0.37614955292551017
427,5.357768137445318,11.961265371744588,1.8529379958134686,0.676117780262005
428,13.088945109501354,3.5505583448506393,0.45169514722300186,1.1575965349452053
428,2.971303455444875,9.417685818411478,0.21724055156930794,2.1414482474257013
428,18.458554548489374,4.762529081128242,2.114403856435584,0.21044984395936758
428,22.816890439747883,6.457420402448133,3.671335683698177,0.45775779192571747
428,89.61333882284443,6.429595492415852,9.000079051083192,0.09049709319691088
428,68.31310696078022,1.0727557487763746,6.793821899517076,0.08628369651906692
429,26.564513577034973,9.554015200496224,0.7281183323406507,0.006494142535237206
430,4.393462680685251,5.370030642250871,0.21419232487387438,0.28516426231728614
432,252.18980117696944,22.22273805040533,73.29087756746014,0.12191306586573628
432,2.000000000006708,32.35661901443568,1.757412986736556,2.798290445745465
432,345.4364496142698,14.778828413719207,64.04889023470497,0.09971715398013228
433,4.810309267735264,9.916650909123403,0.4388562411836403,1.906985274744537
433,3.945715980165433,5.616792304135506,0.18790914349166482,1.9961046391504929
433,19.553761430468477,3.8927637659499688,1.3322182647851883,0.9726964544503088
433,67.56038653849576,5.524301815755517,2.6681163821592198,0.008340450686945243
433,5.972723103408587,14.442384430703875,0.24639630361140138,0.45806847095610814
434,14.23457399738452,0.7700738290121992,0.40991753701809863,0.1098366530051328
435,53.284251150262534,23.919925443863534,2.8353679009456467,0.10123052192678408
435,309.9699918566306,19.05082965954965,33.56515000116052,0.3837269184375843
435,39.59259042420731,2.7566842120060433,3.2779643987302953,0.114594601784654
436,23.47449256839549,7.779915475456659,2.76844338489821,0.18486110683749554
441,20.424946350634784,2.594603921816309,1.099466002356317,0.2152536813132984
443,23.206599862478697,5.163692009876747,0.7838598614139375,0.484155286944377
446,61.25156292702453,7.06026424954723,2.622764568245411,0.16317963095403754
446,3.3511041348614428,15.739708257692117,0.3015463528426718,3.569833801798711
446,15.08928708760564,8.13458397315718,0.9128409108612033,0.35257656976404605
446,272.16306804846994,16.165087884872356,42.00066978997923,0.06566362410450859
446,77.03060746371008,0.49739353995285923,7.8154253542566785,0.07589733676399706
446,77.0547505530192,6.817359343349331,6.442812194246506,0.05744601058998155
447,3.2009962727727403,9.210633066071198,0.22676582064593648,1.7021156018899315
449,14.818942927371202,16.455947673276107,0.46716782403728196,0.4830947469880603
449,9.951098068695451,5.526085215583192,0.35444586456447424,0.8990026530767196
449,10.810242242911754,0.7382834668058205,0.29417868176851286,0.525397212243067
449,67.59563714783937,1.159007989354098,2.585225474816139,0.07493926665826943
449,174.40296324260743,2.372665274597283,12.184701947490437,0.06397143941596091
450,14.307023669529265,5.331831589578999,1.299168709213237,0.00886074761484414
450,122.67585977831546,6.1116523112434145,8.841186202949613,0.049630378646857556
450,82.56797086849845,7.194697507586981,5.705049216211156,0.06299929999293215
450,151.5897317517237,13.835890033143347,50.75373810902339,0.03568878371772115
450,2.499591657382325,34.870222862280976,0.36549853028241763,3.2775053032847645
451,2.62413593979689,1.2438247904619193,0.1977810481854474,1.2657640677376358
451,19.46684762698275,4.723773480225278,0.7871761688625553,0.2554347530984583
451,5.6446309940371435,5.917124955831146,0.37683691641327527,0.5768525882043226
451,29.27044721371228,4.623011203805387,3.7833348904007797,0.34189252355841043
451,9.046475231974457,3.044353981397325,1.3904784650157198,1.0525952314111797
452,10.780178487967891,2.205825181222314,0.8594232933161531,0.9530804802902048
452,297.00058198482566,14.312507816861148,82.90960811682497,0.07530095130882172
452,42.388475854249386,6.586432345928091,2.3940673854640444,0.08518821066890321
453,17.575564525199212,0.337648322963247,0.9805565633470883,0.1357782473333579
454,265.90292038253546,15.875921283366624,118.94279740538983,0.0934192311288623
454,24.672189343101337,5.828778969081312,2.4879097444933747,0.21422872904825163
455,18.630116101676315,10.022262138644155,2.413920877425584,0.16797760893521113
455,4.247771464471849,7.826086956514757,1.367716043040336,2.432672672249768
455,2.870837223617999,6.8744375147879495,0.19815831601097125,0.27019753554908754
457,15.13292646471147,6.634598968410063,0.3080776558240037,0.21240284445308807
457,154.25467508621088,2.3021306419362024,3.089984769993635,0.033759747849952004
457,164.22144899749335,3.454305551313821,3.1983072623654305,0.03139295778300045
457,2.0000017403953083,16.324575625632566,1.73699754794665,10.47632167932975
457,10.367149688185666,16.42516989124771,2.518771595122767,1.0960209071930198
457,54.742102054377874,8.316261451075343,3.080683071845608,0.031977727258908135
458,8.218735804880223,15.150736906985358,0.45584955531500104,0.9981154567910069
458,208.0187931990614,4.443816268432866,24.42085967094875,0.10065311913268836
459,23.108920056146633,3.2196238894093776,1.6008091299713445,0.29681325102836864
460,4.7633164939025505,0.4791451654691064,0.156983736589085,0.8379392357217478
460,11.353318729276635,6.200415446380888,1.293810875110214,0.5076227464118868
461,82.28456060929807,1.8000527600782148,3.283238316346221,0.06215764717786448
461,14.799754558682144,27.332141823608435,5.133641651408594,2.239211704962781
461,18.48820652981347,7.909771347516589,1.2265205754482835,0.08729903272117367
461,10.466404374639408,3.874445296627541,0.8572280369726277,0.2687559199721155
463,6.156085233039926,0.8467647144220889,0.3954526743958218,0.3975444548127933
464,4.077912164254214,11.844492565809462,0.44065186331229733,1.6084917996959511
464,11.652775764141971,5.392635437434681,1.0261684351729896,0.4483197529043249
464,313.9274066456114,15.841128688682346,50.659610882648124,0.07213763342748652
470,6.70451169647053,6.117067864597538,0.7812313253772852,0.09771388734156268
471,2.706283224348308,27.27390584029674,0.11751636051903482,3.106108441150794
471,23.604483037696973,4.218749999996135,2.5645434044735387,0.3298231153603258
471,50.70835994443085,0.558786479205429,5.400734505445833,0.2082685227969655
471,86.1009617387723,2.9916776925336963,3.8797771065862747,0.056095699336176
471,19.85593927450619,28.159220596933867,2.3568153317940186,1.5314888456787743
471,9.35099666281709,1.89234939386955,0.4850251110040877,0.593816005779908
471,53.52612932098735,1.594511410950087,6.302437650182153,0.1503733338991308
471,2.0029521144107405,11.473395467439467,2.091155363767151,5.532230807988661
472,22.331450366536274,3.5026562840085758,3.1511426046340323,4.759519582464146
472,63.66167307239472,6.236598255471758,5.1222413060820395,0.18733421622713345
472,165.15700523146924,4.572452733093545,10.569421177126438,0.07399016302296924
473,6.841049311424981,4.918087598879992,0.32067594642926767,0.7122105353760481
473,3.5124151152006844,4.176567144380468,0.28801921841773515,0.8646031087141445
474,85.21101449265659,2.463453772738532,7.146832600492154,0.1402827262233068
475,6.209870121548022,3.0228571026116113,1.0522807645241534,0.23013206067855102
475,55.44228495253408,6.153928967043484,5.405753007805715,0.08017263790183023
476,83.4229346964664,0.8395394588150855,3.3389848524732995,0.08025169424459175
476,2.593077163168432,8.69199881783271,0.9062878118656839,0.9661871272665595
476,49.38332681064138,0.8591885441519664,4.101244417367134,0.14239323639408702
476,281.5985704964453,2.3388375475376333,17.80769245939365,0.03085154223559557
478,58.232671854295305,5.9741862984208085,3.5358740864728677,0.009192235910732902
478,105.72410082592992,4.367844838425538,3.9881369204366215,0.005488731504364582
479,5.797294968795572,14.163960713399444,0.3088562628726758,2.6224462692948443
479,2.3595758865934444,5.145872626996467,0.3402804241355889,13.104170746475964
479,23.600276783847203,3.067630486936041,1.3529049096870733,0.13324234141462224
479,2.000000000006708,6.278419257688212,1.3846999648723526,4.65951449798357
479,26.193866294197264,4.5009640148238965,2.352321200590153,0.0693087330986223
480,26.24176751278682,6.539700069577548,2.1673430971757597,0.19974734845543682
480,321.0235364317499,14.755906778958565,60.11173054520075,0.07571807758717565
482,5.64099465552088,2.0635407867887694,0.33075059962480885,0.6603746536435501
482,86.55281329947458,0.19107705660616348,12.161411573971984,0.06632034888633127
482,2.000000000006708,10.166058589313975,4.73934089148905,26.959191613486674
482,164.9609301084073,1.1378016280501206,21.753521345206213,0.14143319030302412
484,32.73229539983626,7.028532070226752,2.9539708482057785,0.055797385722947984
484,79.69007412076029,5.287895080920595,4.655698694479261,0.23760197238516764
486,60.59745279519459,0.6347931434305655,10.134198689380804,0.15119771552325514
486,2.0000000000069056,25.49483694096094,inf,inf
486,177.7309504165683,2.1326087342086564,4.563878550288855,0.011765907693403028
487,85.0424988643208,6.023206382698982,21.14342424437287,0.11906712813364596
487,2.000000000006708,63.77289013060107,inf,inf
487,2.000000000006708,5.717232603627837,2.0792973894649656,7.310850812992757
487,11.26278631114072,26.517868565327433,31.217218594443786,54.77789418538299
488,3.7459213142487684,4.726852325997083,0.3453683853118072,2.7668246623540296
488,165.46644134193048,4.514166474966039,22.24901496664841,0.04677629554068373
488,2.0000016184921385,3.7151273023939626,0.9580582063648722,3.7852443072937745
489,2.000000000006708,1.2224368533451708,0.18704974696302726,0.9030446913456438
489,292.4810394544486,3.5320764214404154,46.72346591237752,0.05495278132454447
490,132.84403386157777,1.2453435312263341,17.753671500034702,0.06731058555553443
491,5.42709330536707,7.823663311356447,0.2848163312141929,1.3613760997555862
491,28.182065074567564,0.48813475088502883,1.5992717739733238,0.22007209344213985
492,9.79555465560428,4.502137338487812,0.5622275771203535,0.40648453088587194
493,3.669736835076546,18.28799067463385,0.21529029916822987,7.684944121491472
493,10.576795794712186,5.047388913353237,0.2078248215438436,0.2842894885912291
493,71.44261657231995,1.0542498009406716,6.104438825520165,0.08849882102718501
496,24.535559910489415,2.9017088900459846,0.4979845004558973,0.23693617289089935
496,15.259029069435865,0.29659409705458983,0.5930900925683759,0.1879813246675563
496,12.109914775932827,0.4290828687845948,0.8415639999239423,0.36491409784885714
497,20.6005117244864,1.9999999999981524,1.3064215889129118,0.32225531904761784
498,7.324960465840111,4.418854275993445,0.3101915197761833,0.030039724008818467
498,13.026347413400353,0.656637397770543,0.6147415071011669,0.25977456995866366
499,8.184401026833033,4.837687573925741,0.780877582485251,0.21159300851463855
500,2.8599553853566118,0.2012268069477661,1.4371259443365423,0.3138588131279492
500,3.9253328532741536,14.319078048998293,1.1279393069511916,3.5619166837676093
500,12.981589839664734,7.791122519503616,3.1901079702477575,1.5782540738895996
500,9.943131831809394,3.497580538981161,4.102880021170647,1.868746782052815
501,3.8420854109629126,7.545047175475784,0.30418393861382853,3.3455818987499173
502,45.194481736281126,1.9004142175580083,10.375065162023272,0.028000067510185505
503,8.569401041414846,3.557481183879135,0.6427563527462954,0.8980296024242507
503,2.425864856198364,7.1706952798541606,0.2219718121934045,1.0970550717530692
503,6.319361940703783,2.591078262319966,0.7120108511293692,0.4137806602806213
504,153.25279035965258,3.412608716204751,22.824220923463272,0.21902092888462693
504,302.96410212702614,0.764390574684858,20.149127978961243,0.03587515237049605
